Wavenumber,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
321.0,98.19190047834829,79.0234623332576,52.12448070127525,12.813775594900413,13.451311350484946,22.659632571466346,15.573985692777674,7.938888291729486,6.3390784342293225,6.71356397157363,9.675557937527746,93.4540915478723,116.92864588869102,18.35147153318415,18.3213813713256,25.975241556017515,7.593315966366313,10.232400108112918,14.75513183634792,8.39993125267376,7.16975747762173,15.065832237239912,36.34109572128168,14.922085033825445,58.92823856200922,9.530298164421746,55.64119561789097,55.203771226978176,88.24118140975293,10.519843943418838,34.82182630773754,25.93265100837003,12.116456242620751,125.87760077817589,15.604310735598222,14.726457067411198,166.9265165258427,83.5713753918042,3.249671721672992,52.961644398171025,119.11713202892167,78.94413616930312,61.938183339414955,30.026344962602607,74.96355286598093,55.77392088918453,10.404221153225333,88.41956599255026,92.71471328400715,47.93908017717618,105.0512594886921,10.67419150259109,13.558983115571698,7.506857903776339,9.503332502224023,125.97249300977002,4.789765695416092,84.15608581845444,9.50066646677927,14.225453519648047,83.96120511667564,83.43913980934208,5.3035845240444175,110.62950749757778,58.94963462273494,11.926332424680313,49.28789215238632,73.73030999003231,18.85018979382245,23.956408395887983,21.4265065353027,69.07030083549726,7.522976545805261,5.994108910214405,88.5084134399866,10.836886374147657,29.973972757016504,4.234829493130237,119.02740378580084,21.389134240850726,36.40078060148847,52.61322917654209,37.17117222644376,30.239352967728585,29.092972529450368,166.8007745540287,110.74067236523983,10.078780427715024,8.560259250717714,4.599686068530177,122.85653597401836,13.35542123070335,16.494029901295416,87.66922428389321,45.26501729850911,4.864404567550935,79.27781233940775,29.04526996506611,10.648254154670521,27.470153785670572
322.0,98.37622193551731,79.2127992407046,52.2543495637214,12.8648543511849,13.50484323411535,22.754094938518158,15.64635166577609,7.972558203164903,6.368851904261609,6.745096330384361,9.714243079155322,93.63052572975076,117.14939823493752,18.423375049677798,18.393170824888497,26.07701602169305,7.628946053184962,10.273311634861887,14.823690495574501,8.439384164326391,7.203400102599783,15.125789393617087,36.483492593593446,14.985127856211532,59.07442931961755,9.570617174958192,55.779231791041695,55.341312184231484,88.40777401572826,10.564460040896657,34.908585368164445,26.034264025838347,12.164755318163698,126.10384522763827,15.67681504352668,14.794884919826448,167.22650158214816,83.7716089085419,3.2649608862811403,53.062774648978866,119.33119843551988,79.13330313676846,62.054450935335865,30.151517319662503,75.10669575719837,55.90756708496571,10.452565334470664,88.63143810839104,92.88875320960453,48.05952038642972,105.25185485049582,10.719349884022183,13.613195098543486,7.538695515226512,9.54115270252678,126.19887924363495,4.812240694260415,84.30732343287377,9.545246406893149,14.282066239594943,84.1215290233078,83.59666652780965,5.326077751641644,110.8945993645737,59.060927027213225,11.97671879193812,49.41069361534731,73.9132221241664,18.92520747352381,24.056281354005733,21.515828306897728,69.24239044248495,7.5547596158733406,6.022262122682145,88.7204758931995,10.880214778245143,30.09893261228003,4.2547196980415265,119.24133612383382,21.47830437323911,36.543403721581484,52.74375348918459,37.26338746928111,30.315325097057404,29.206962681484658,167.10057173141038,111.006002380088,10.12141985486082,8.594382479485153,4.621326825957627,123.08715678513569,13.411922859511737,16.570670945278508,87.83379304251957,45.378739300165144,4.887290781459221,79.42919330834266,29.15907929074514,10.693240897064303,27.5777855171227
323.0,98.56084818057867,79.40254160010454,52.384521373443185,12.916133665868784,13.558584604557511,22.848940527235627,15.71904773691232,8.006369593239386,6.398764183488928,6.776775698641396,9.753081046126164,93.8072554594588,117.37052036710709,18.495551080199203,18.465232390282747,26.179176212169214,7.664741931125272,10.314384782270778,14.892561863176827,8.479021012446697,7.237199270798152,15.18598118088486,36.62642920916526,15.048433516104334,59.220957971086996,9.611104752888819,55.91758701018604,55.47917398558479,88.57464568374589,10.609263612130198,34.99554681290811,26.136262198826035,12.2132440378168,126.33042765154647,15.74965005664428,14.86362490660155,167.52693463295742,83.97227121157117,3.2803215774862404,53.16407867159685,119.54558452662098,79.32287528878483,62.170910787525,30.27719748486509,75.2500846104214,56.041499543060866,10.50113003820111,88.84376404187915,93.06308092189218,48.18024657509878,105.45279489471503,10.764697065490331,13.667621245521357,7.570666906117944,9.57912090496666,126.42560356030225,4.834820272004214,84.45878690394363,9.590033782883138,14.338900502618644,84.28212841403342,83.75445712190069,5.348665494225485,111.16025904280299,59.172405859447416,12.027315229536073,49.53378153934253,74.0965570270737,19.000518720599977,24.156559522752115,21.60551244542425,69.41488148578784,7.586675195600349,6.05054659041694,88.93299246355713,10.923714350857228,30.224399462254233,4.274702634613914,119.45558804390984,21.567836292101838,36.68656738270507,52.87457948549499,37.35581585120446,30.391477618510045,29.32138485571995,167.40081675971226,111.27190058089707,10.164237550694953,8.628639691549012,4.64306882434715,123.31815894323255,13.468660712677034,16.647661588180135,87.99863392662638,45.492731329179705,4.9102840628914635,79.58083439474768,29.273320001014785,10.738415197736067,27.685825172388327
324.0,98.74577956273771,79.59269004864626,52.51499673427967,12.967614302045256,13.612536253268296,22.94417080402645,15.79207535459274,8.040323045216612,6.428815909355312,6.808602751446225,9.792072427379182,93.98428109024553,117.59201272718082,18.568000585257188,18.53756702683614,26.281723486979963,7.700704358505052,10.355620173172772,14.96174731104729,8.51884264171362,7.271155698235347,15.246408485496307,36.7699074708571,15.11200307964233,59.367825174348276,9.651761585953663,56.05626189655507,55.617357270549356,88.74179674735048,10.654255430003852,35.08271104536397,26.238646885195386,12.261923123146087,126.55734830792656,15.822817225797777,14.932678397321318,167.82781601978178,84.17336297475201,3.295754126075263,53.265556690735714,119.76029054592411,79.51285326258935,62.28756311625657,30.403387401351473,75.39371974371257,56.17571871367713,10.549916232026408,89.05654450673745,93.23769675059661,48.30125933869238,105.65408006707125,10.81023381728296,13.72226238182337,7.6027726279733905,9.617237668706819,126.65266621749626,4.857504906984574,84.61047640383711,9.635029543547443,14.395957145725488,84.44300364509112,83.91251190700855,5.37134814144599,111.42648742526713,59.284071342262486,12.078122589575061,49.65715649535038,74.28031552194926,19.07612464417049,24.257244453001245,21.695560337488775,69.58777476555485,7.618723822480531,6.078962916173432,89.14596386472817,10.967385751611404,30.350375247374323,4.294778728692706,119.67015979001333,21.657731382114537,36.83027349006183,53.00570775289725,37.448457787227994,30.467810907725916,29.436240574871018,167.70150998084546,111.53836786060083,10.207234242537876,8.663031396694672,4.664912531904878,123.54954288523045,13.52563575397369,16.7250033639723,88.16374724799657,45.60699394784407,4.933384906999725,79.73273593499033,29.387993616717498,10.783777817471824,27.79427418924454
325.0,98.93101643100951,79.78324522339864,52.645776250758495,13.019297025516154,13.666698974468785,23.039787240171865,15.865435973044963,8.074419144669468,6.459007722140675,6.840578166903748,9.831217814004344,94.1616029752391,117.81387575698842,18.640724528177934,18.61017569669223,26.384659209647026,7.736834096987124,10.39701843267591,15.031248216590017,8.558849900563933,7.305270104088303,15.307072197000506,36.91392928711409,15.17583761703719,59.51503158799932,9.692588364554462,56.19525707200982,55.75586267936574,88.90922753997256,10.699436270461955,35.17007846938752,26.34141944679421,12.310793298278842,126.78460745408432,15.896318007662876,15.002046767075017,168.12914608317573,84.3748848718175,3.311258864328815,53.36720893111141,119.97531673644563,79.70323769530206,62.4044081416848,30.53008901872069,75.53760147514181,56.31022504693891,10.598924887445188,89.26978021655756,93.41260102526472,48.42255927353831,105.8557108132964,10.855960912668676,13.777119335782007,7.6350132344991515,9.655503554863333,126.88006747221934,4.8802950796485725,84.76239210424494,9.68023464186951,14.453237008845111,84.60415507272785,84.07083119841867,5.39412608449588,111.69328540480349,59.395923698407124,12.129141727411435,49.780819055000435,74.46449843282299,19.152026357228547,24.35833770078427,21.78597337430615,69.76107108284732,7.650906036061629,6.107511705387818,89.35939081024705,11.01122964254441,30.476861914527934,4.314948408017721,119.88505160544763,21.747991032557202,36.974523954442645,53.137138879411054,37.54131369278679,30.544325340860887,29.55153136611905,168.0026517357666,111.80540511196502,10.250410660524938,8.697558106517038,4.686858418951079,123.78130904781295,13.582848950906174,16.802697812792147,88.32913331824325,45.721527719222586,4.956593811171877,79.88489826544591,29.503101663159633,10.82932951996417,27.903134009685683
326.0,99.11655913421603,79.97420776130434,52.77686052809389,13.071182604799938,13.721073565152144,23.135791311836602,15.939131052336212,8.108658479488414,6.489340264972567,6.872702626134731,9.87051779924951,94.33922146744423,118.03610989820521,18.713723875108606,18.683059364814035,26.487984747685054,7.773131911592912,10.438580188170317,15.101065962738256,8.599043641207821,7.339543210705214,15.367973208051339,37.05849657197384,15.239938202587295,59.66257787130262,9.733585781763663,56.33457315903883,55.89469085300163,89.0769383949261,10.744806912519865,35.257649489292895,26.44458124946105,12.35985528991113,127.01220534660133,15.970153864762604,15.071731396473727,168.4309251627322,84.57683757636728,3.3268361260275436,53.46903561744395,120.19066334051574,79.8940292239194,62.52144608384206,30.65730429304291,75.6817301227848,56.44501899288328,10.648156979857227,89.48347188479269,93.58779407526099,48.54414697678191,106.05768757913042,10.90187912790735,13.832192938753744,7.667389281592976,9.693919126510753,127.10780758074809,4.903191272561847,84.91453417637304,9.725650035035034,14.510740934838775,84.76558305319692,84.22941531130618,5.41699971611613,111.96065387407624,59.50796315055213,12.180373501667798,49.90476979057146,74.64910658455625,19.228224976652058,24.459840827299924,21.876752951708937,69.93477123963638,7.6832223779517,6.136193566188963,89.57327401350672,11.055246688109886,30.60386141706833,4.335212102231145,120.10026373283127,21.838616637323657,37.11932069223397,53.26887345364943,37.63438398373511,30.62102129458653,29.667258761117406,168.30424236447266,112.07301322757843,10.29376753761589,8.732220334425854,4.708906957929226,124.01345786742192,13.640301274721585,16.88074648096139,88.49479244880708,45.83633320715157,4.979911275041188,80.03732172249578,29.618645670117278,10.875071071821935,28.012406079928827
327.0,99.30240802098346,80.165578299173,52.908250172184715,13.123271811139833,13.775660825091503,23.23218450007873,16.013162058391675,8.143041639889772,6.519814183837965,6.904976813288287,9.909972978527428,94.51713691973964,118.25871559234884,18.786999595021033,18.7562189989877,26.59170147260679,7.809598570716078,10.480306069335585,15.171201937971722,8.639424719644504,7.373975743618411,15.429112414416325,37.203611245073766,15.304305914691057,59.81046468418257,9.77475453333358,56.47421078075565,56.03384243314977,89.24492964540607,10.79036813827494,35.3454245098516,26.548133663030416,12.409109827315495,127.24014224133126,16.044326265485665,15.141733671667712,168.73315359707715,84.7792217618603,3.342486246458559,53.57103697445594,120.40633059977465,80.08522848530764,62.63867716263725,30.785035186872488,75.82610600472087,56.58010100145537,10.697613488575735,89.69762022475031,93.7632762297651,48.666023046384986,106.26001081031836,10.94798924226037,13.887484025128842,7.699901327351905,9.732484948687665,127.33588679862945,4.926193970417204,85.06690279093989,9.771276684449012,14.568469769507693,84.9272879427558,84.3882645607338,5.439969430601512,112.22859372556715,59.62018992128886,12.231818774243676,50.02900927498958,74.8341408028386,19.304721623214665,24.56175539892499,21.96790047015676,70.10887603880036,7.715673391825839,6.16500910940955,89.7876141877512,11.099437555186194,30.731375714827465,4.355570242885407,120.31579641409448,21.929609594930838,37.26466562542503,53.40091206481636,37.72766907634477,30.697899146089437,29.783424295997435,168.6062822059961,112.34119309984347,10.337305609604586,8.767018595651148,4.731058623415087,124.24598978025426,13.697993700422494,16.959150921005794,88.6607249509539,45.95141097623826,5.003337800495937,80.19000664252519,29.7346271718421,10.9210032425797,28.122091850419235
328.0,99.48856343973934,80.35735747367481,53.03994578961233,13.175565418511804,13.830461556847716,23.328968290859503,16.087530463012904,8.17756921842416,6.550430127595105,6.9374014155544135,9.949583949422575,94.69534968487542,118.48169328077601,18.860552659715307,18.829655569826116,26.69581075992821,7.8462348461362,10.522196708148043,15.241657536333983,8.679993995677917,7.408568431557264,15.490490714985313,37.34927523165823,15.368941835860513,59.95869268722281,9.816095317705434,56.61417056089624,56.17331806222576,89.41320162448604,10.836120732917733,35.433403936291086,26.652078061337885,12.458557642348515,127.46841839339572,16.11883668410483,15.21205498436381,169.03583172386476,84.98203810160798,3.3582095624218864,53.67321322687135,120.62231875516903,80.27683611619625,62.75610159785398,30.913283669261002,75.97072943903127,56.71547152250365,10.74729539683963,89.91222594958461,93.93904781776916,48.78818808112466,106.46268095260805,10.994292038000788,13.942993432340966,7.732549932080247,9.771201588402178,127.56430538067696,4.949303660043236,85.21949811817397,9.817115555752848,14.626424361601245,85.08927009766411,84.54737926164935,5.463035623806232,112.49710585156629,59.73260423312753,12.283478410326365,50.15353808182632,75.01960191418439,19.381517421596637,24.664082987224727,22.059417334745593,70.28338628412199,7.748259623433023,6.193958948597273,90.0024120460683,11.143802913084105,30.859406774129074,4.376023263451088,120.5316498904753,22.020971308528157,37.410560681615046,53.53325530270444,37.82116938730337,30.774959273070483,29.900029511374193,168.90877159839934,112.6099456209671,10.38102561512854,8.801953407248554,4.753313892125854,124.47890522225839,13.755927206779615,17.037912691674624,88.82693113577227,46.06676159185973,5.026873891689076,80.34295336192147,29.85104770706707,10.967126804707476,28.232192775835784
329.0,99.67502573870996,80.54954592133372,53.171947987638674,13.228064203632705,13.885476565777306,23.426144175053164,16.162237743896185,8.212241809984837,6.5811887479853635,6.969977123176566,9.989351311698188,94.87386011547062,118.7050434046795,18.93438404382335,18.90337005077253,26.800313989173542,7.8830415130324845,10.564252738888149,15.312434157449866,8.72075233293245,7.443322006461148,15.552109011779372,37.49549046258568,15.43384705273471,60.10726254166344,9.857608836018523,56.75445312381646,56.31311838336597,89.58175466511578,10.882065484743023,35.52158817429349,26.75641582222519,12.508199469458498,127.6970340571808,16.193686600795328,15.282696731842806,169.33895987977192,85.18528726876718,3.3740064122369438,53.775564599414174,120.83862804694823,80.46885275317135,62.873719609148885,31.04205171577023,76.11560074379734,56.85113100577533,10.797203691825818,90.12728977228927,94.11510916807524,48.91064268059218,106.66569845174732,11.040788300423563,13.998722000876999,7.765335658297459,9.810069614637545,127.79306358096665,4.9725208304129795,85.37232032781112,9.863167618841535,14.68460556282537,85.25152987418151,84.70675972888367,5.486198693149491,112.7661911441628,59.84520630849567,12.335353278401632,50.2783567852967,75.20549074592938,19.45861350039599,24.766825168963262,22.151304955217036,70.45830278028582,7.780981620602865,6.223043700026061,90.21766830138203,11.18834343355465,30.987956567801646,4.396571599324849,120.74782440251623,22.112703185906764,37.557007794020244,53.66590375769236,37.91488533371265,30.852202053744094,30.017075952352098,169.21171087877005,112.87927168295136,10.424928295678612,8.837025288104773,4.775673242929319,124.71220462913088,13.814102776344647,17.117033357960118,88.993411314171,46.18238562016177,5.050520055047915,80.49616221707196,29.967908819012166,11.013442533620276,28.342710315096294
330.0,99.8617952659174,80.74214427852088,53.304257374204134,13.280768945968312,13.940706660040245,23.52371364845667,16.23728538465093,8.247060011816167,6.612090699645158,7.002704629464273,10.029275667303137,95.05266856401053,118.92876640508466,19.008494724812465,18.977363418104073,26.905212543880303,7.920019349997537,10.606474798147792,15.383533206542827,8.761700598868725,7.47823720349243,15.61396820995951,37.64225887433568,15.499022656093304,60.25617490939837,9.89929579211939,56.895059094489476,56.453244040425275,89.7505891001188,10.928203185161058,35.60997762999416,26.86114832754524,12.558036045693072,127.92598948633275,16.26887750165323,15.353660316976818,169.64253840049344,85.3889699363331,3.3898771357490367,53.87809131680717,121.05525871466082,80.66127903266903,62.99153141604981,31.17134130848509,76.26072023709864,56.987079900911596,10.847339364661469,90.3428124056899,94.29146060929257,49.03338744519176,106.86906375348156,11.08747881785584,14.054670574286698,7.798259070746164,9.849089598357642,128.02216165283343,4.995845972652603,85.52536958909207,9.909433847880866,14.743014227850797,85.4140676285657,84.86640627714817,5.5094590376211565,113.03585049523564,59.95799636973644,12.387444250264595,50.403465960257314,75.39180812622733,19.536010992139392,24.869983526113938,22.243564745967518,70.63362633287544,7.81383993325247,6.252263982707341,90.43338366644532,11.233059790796826,31.11702707519138,4.417215687837393,120.96432019006023,22.20480663950877,37.704008901480954,53.79885802074258,38.00881733308673,30.92962786683749,30.134565168530564,169.5151003832157,113.14917217758422,10.469014395608719,8.87223475894291,4.798137156853056,124.94588843631283,13.872521395463128,17.196514491116965,89.16016579687658,46.29828362805776,5.074276799283858,80.64963354436213,30.08521205539,11.059951207687819,28.453645931362843
